Wavenumber, 11301_2-16.SPA, 11302_2-16.SPA, 11303_2-16.SPA, 113121_2-22.SPA, 113122_2-22.SPA, 113123_2-22.SPA, 113151_2-22.SPA, 113152_2-22.SPA, 113153_2-22.SPA, 113181_2-22.SPA, 113182_2-22.SPA, 113183_2-22.SPA, 113241_2-22.SPA, 113242_2-22.SPA, 113243_2-22.SPA, 113301_2-22.SPA, 113302_2-22.SPA, 113303_2-22.SPA, 11331_2-16.SPA, 11332_2-16.SPA, 11333_2-16.SPA, 113361_2-22.SPA, 113362_2-22.SPA, 113363_2-22.SPA, 11361_2-16.SPA, 11362_2-16.SPA, 11363_2-16.SPA, 11391_2-22.SPA, 11392_2-22.SPA, 11393_2-22.SPA
1809.22, 98.4753, 98.5786, 98.2112, 98.382, 98.8904, 98.6339, 98.6517, 98.7211, 98.8791, 98.7374, 98.5994, 98.5346, 98.5381, 98.9915, 98.6786, 98.606, 98.5751, 98.6948, 98.521, 98.3673, 98.6096, 98.3833, 98.5597, 98.8366, 99.0919, 98.4427, 98.3928, 98.657, 99.5106, 98.3129
1809.16, 98.4891, 98.5634, 98.1908, 98.3715, 98.8726, 98.6346, 98.6553, 98.7008, 98.8656, 98.7336, 98.6022, 98.5217, 98.5378, 99.0213, 98.6917, 98.6146, 98.598, 98.6954, 98.5019, 98.3339, 98.6259, 98.3841, 98.5404, 98.8348, 99.0959, 98.4559, 98.3947, 98.6451, 99.517, 98.3105
1809.1, 98.4989, 98.5521, 98.1608, 98.3615, 98.8555, 98.6441, 98.6548, 98.6805, 98.8492, 98.7343, 98.5952, 98.5078, 98.538, 99.0459, 98.7088, 98.619, 98.6232, 98.6953, 98.4844, 98.3089, 98.647, 98.3805, 98.5237, 98.8316, 99.0994, 98.4629, 98.4058, 98.6407, 99.5305, 98.3119
1809.04, 98.5039, 98.5455, 98.1237, 98.3536, 98.8406, 98.6604, 98.6503, 98.6613, 98.8312, 98.7401, 98.5795, 98.4948, 98.5385, 99.0636, 98.7281, 98.6211, 98.6483, 98.6948, 98.4698, 98.2958, 98.6694, 98.3746, 98.5113, 98.8278, 99.1011, 98.465, 98.4251, 98.6435, 99.5474, 98.3172
1808.98, 98.5044, 98.5433, 98.0829, 98.3493, 98.8282, 98.68, 98.6436, 98.6447, 98.8132, 98.7505, 98.5576, 98.4833, 98.5394, 99.0749, 98.7482, 98.623, 98.6711, 98.6954, 98.4599, 98.2953, 98.6888, 98.3683, 98.5047, 98.824, 99.1005, 98.4647, 98.4504, 98.6527, 99.5624, 98.3259
1808.92, 98.5013, 98.5444, 98.0424, 98.3496, 98.8176, 98.6986, 98.637, 98.6318, 98.7968, 98.7646, 98.5329, 98.4735, 98.5411, 99.0813, 98.7686, 98.6264, 98.6898, 98.6987, 98.4562, 98.3054, 98.7011, 98.3628, 98.5047, 98.8211, 99.0982, 98.4654, 98.4787, 98.6681, 99.5707, 98.3367
1808.86, 98.4957, 98.5467, 98.0062, 98.3543, 98.808, 98.7125, 98.6331, 98.6232, 98.7837, 98.7813, 98.5085, 98.4649, 98.5444, 99.085, 98.7895, 98.6316, 98.7037, 98.7054, 98.4598, 98.3218, 98.7035, 98.3586, 98.5118, 98.82, 99.0954, 98.4695, 98.5066, 98.6895, 99.5689, 98.3476
1808.8, 98.4882, 98.5482, 97.9781, 98.3619, 98.7989, 98.7191, 98.6334, 98.6197, 98.7754, 98.7991, 98.4873, 98.4573, 98.5499, 99.0872, 98.8103, 98.637, 98.7123, 98.7158, 98.4706, 98.3395, 98.6953, 98.3552, 98.5251, 98.8212, 99.0938, 98.4777, 98.5308, 98.717, 99.5563, 98.3564
1808.74, 98.4789, 98.5476, 97.9606, 98.3697, 98.7907, 98.7175, 98.638, 98.6209, 98.7724, 98.8167, 98.471, 98.4509, 98.558, 99.088, 98.8297, 98.64, 98.7156, 98.7286, 98.4874, 98.3536, 98.6777, 98.3522, 98.5435, 98.8254, 99.0943, 98.4888, 98.5486, 98.7509, 99.5349, 98.3615
1808.68, 98.4676, 98.5448, 97.9541, 98.3741, 98.7846, 98.7084, 98.6454, 98.6264, 98.7748, 98.8331, 98.4601, 98.446, 98.5686, 99.0855, 98.8452, 98.6376, 98.7141, 98.7419, 98.5088, 98.3608, 98.6537, 98.3492, 98.5653, 98.8326, 99.0972, 98.5, 98.5576, 98.7908, 99.5093, 98.3622
1808.62, 98.4542, 98.5414, 97.9568, 98.3719, 98.7818, 98.6935, 98.6534, 98.6346, 98.7811, 98.8474, 98.4544, 98.4435, 98.5808, 99.0772, 98.8535, 98.6285, 98.7079, 98.7532, 98.5325, 98.3597, 98.6272, 98.3462, 98.5883, 98.8423, 99.1015, 98.5083, 98.5566, 98.8349, 99.4849, 98.3592
1808.56, 98.439, 98.54, 97.9651, 98.3609, 98.7832, 98.6748, 98.6596, 98.6433, 98.7891, 98.8588, 98.4534, 98.4439, 98.5933, 99.0603, 98.8515, 98.6132, 98.6976, 98.7608, 98.556, 98.3511, 98.6018, 98.3434, 98.611, 98.8537, 99.106, 98.5117, 98.5449, 98.8805, 99.467, 98.3545
1808.5, 98.4224, 98.5439, 97.9742, 98.3409, 98.7887, 98.654, 98.6623, 98.6502, 98.7959, 98.8664, 98.4564, 98.4477, 98.605, 99.0331, 98.8375, 98.5942, 98.6841, 98.7634, 98.5765, 98.3375, 98.5808, 98.3411, 98.6316, 98.8653, 99.1089, 98.5099, 98.5233, 98.9231, 99.4591, 98.3504
1808.44, 98.4055, 98.5557, 97.9799, 98.3136, 98.7973, 98.6326, 98.6608, 98.6533, 98.7988, 98.8693, 98.4629, 98.4548, 98.6149, 98.9959, 98.8123, 98.5752, 98.6685, 98.761, 98.5911, 98.3217, 98.5657, 98.3389, 98.6489, 98.8752, 99.109, 98.5044, 98.4938, 98.9579, 99.4625, 98.3491
1808.38, 98.3893, 98.5766, 97.9794, 98.2823, 98.8072, 98.6112, 98.6557, 98.6517, 98.7961, 98.8666, 98.4724, 98.4647, 98.6228, 98.9511, 98.7794, 98.5596, 98.6525, 98.7544, 98.5972, 98.3067, 98.557, 98.3361, 98.662, 98.8814, 99.1056, 98.4974, 98.4593, 98.9805, 99.4759, 98.3513
1808.32, 98.3746, 98.6054, 97.9725, 98.2511, 98.8164, 98.5905, 98.6483, 98.6452, 98.7879, 98.8579, 98.4843, 98.4767, 98.6287, 98.9031, 98.744, 98.5496, 98.6377, 98.7449, 98.5927, 98.2941, 98.5538, 98.3317, 98.6701, 98.8822, 99.0984, 98.4914, 98.4239, 98.988, 99.4961, 98.3564
1808.26, 98.3622, 98.6381, 97.9609, 98.2242, 98.8233, 98.5712, 98.6398, 98.6352, 98.7762, 98.8437, 98.4975, 98.4895, 98.6333, 98.8571, 98.7121, 98.5448, 98.6252, 98.7342, 98.5772, 98.2847, 98.554, 98.3244, 98.6726, 98.8764, 99.0878, 98.4877, 98.3916, 98.9802, 99.5192, 98.3626
1808.2, 98.3522, 98.6695, 97.9481, 98.2048, 98.827, 98.5542, 98.6315, 98.6231, 98.7644, 98.8251, 98.5103, 98.5019, 98.6368, 98.8184, 98.6884, 98.5432, 98.6155, 98.7236, 98.5517, 98.278, 98.555, 98.3134, 98.6693, 98.864, 99.0748, 98.4869, 98.3664, 98.9596, 99.5414, 98.3674
1808.13, 98.3446, 98.6936, 97.9374, 98.1946, 98.827, 98.5405, 98.6236, 98.611, 98.7561, 98.8039, 98.5207, 98.5126, 98.6396, 98.7909, 98.6751, 98.5415, 98.6082, 98.714, 98.5191, 98.2727, 98.5542, 98.2989, 98.66, 98.8463, 99.0602, 98.4885, 98.3509, 98.9311, 99.56, 98.3688
1808.07, 98.3393, 98.7058, 97.9314, 98.1936, 98.8233, 98.5309, 98.6162, 98.6002, 98.7542, 98.7822, 98.5267, 98.5203, 98.6412, 98.7766, 98.672, 98.5368, 98.6023, 98.7059, 98.4837, 98.2677, 98.5493, 98.2818, 98.6453, 98.8255, 99.0452, 98.4919, 98.3468, 98.901, 99.5738, 98.3657
1808.01, 98.3359, 98.7041, 97.9308, 98.2, 98.8158, 98.526, 98.6086, 98.5918, 98.7598, 98.762, 98.5271, 98.5241, 98.6413, 98.7756, 98.6763, 98.5274, 98.5963, 98.6992, 98.4499, 98.2621, 98.5393, 98.2646, 98.6259, 98.8046, 99.031, 98.4971, 98.3539, 98.8753, 99.5831, 98.3588
1807.95, 98.3339, 98.6897, 97.9347, 98.2112, 98.8047, 98.5254, 98.6001, 98.5866, 98.7718, 98.7445, 98.5221, 98.5237, 98.6393, 98.7862, 98.6843, 98.5138, 98.5892, 98.6938, 98.4214, 98.2558, 98.5245, 98.2501, 98.6032, 98.7864, 99.0187, 98.5043, 98.3707, 98.8583, 99.5894, 98.3493
1807.89, 98.333, 98.6665, 97.9412, 98.2238, 98.7904, 98.5285, 98.5905, 98.585, 98.787, 98.7305, 98.5129, 98.5194, 98.6349, 98.8051, 98.6928, 98.4978, 98.5802, 98.6897, 98.4004, 98.2493, 98.5063, 98.2416, 98.579, 98.7733, 99.0087, 98.5143, 98.3946, 98.8515, 99.5945, 98.3394
1807.83, 98.3328, 98.64, 97.9488, 98.2345, 98.7736, 98.5344, 98.5795, 98.5876, 98.8015, 98.7197, 98.502, 98.5122, 98.6285, 98.8285, 98.7, 98.4823, 98.5697, 98.6874, 98.3873, 98.2435, 98.4868, 98.2413, 98.5552, 98.7662, 99.0012, 98.5271, 98.4224, 98.8535, 99.5999, 98.3307
1807.77, 98.3333, 98.6153, 97.9567, 98.2411, 98.756, 98.542, 98.5675, 98.5949, 98.8116, 98.7119, 98.4925, 98.5034, 98.6205, 98.8525, 98.706, 98.4698, 98.5587, 98.6876, 98.3812, 98.239, 98.4685, 98.2503, 98.5337, 98.7654, 98.9953, 98.5418, 98.4509, 98.8603, 99.606, 98.324
1807.71, 98.3352, 98.596, 97.9657, 98.2423, 98.74, 98.5506, 98.5554, 98.6066, 98.8149, 98.7066, 98.4869, 98.4941, 98.6114, 98.8734, 98.7119, 98.4619, 98.5488, 98.6911, 98.3804, 98.2357, 98.4534, 98.2677, 98.5162, 98.7698, 98.99, 98.5561, 98.477, 98.8671, 99.6124, 98.319
1807.65, 98.3394, 98.5828, 97.9773, 98.2382, 98.7285, 98.5596, 98.5439, 98.6218, 98.811, 98.7034, 98.4867, 98.4857, 98.6015, 98.8888, 98.7194, 98.4591, 98.5418, 98.6985, 98.3832, 98.233, 98.4431, 98.2906, 98.5042, 98.7782, 98.9839, 98.5666, 98.4984, 98.8695, 99.6177, 98.3147
1807.59, 98.3472, 98.5746, 97.9928, 98.2302, 98.7244, 98.5685, 98.5344, 98.6386, 98.8015, 98.7023, 98.4921, 98.4789, 98.5907, 98.8973, 98.7292, 98.4605, 98.5392, 98.7097, 98.3882, 98.2295, 98.4385, 98.3151, 98.4981, 98.7893, 98.976, 98.57, 98.5137, 98.8645, 99.6202, 98.3103
1807.53, 98.3595, 98.5688, 98.0126, 98.2206, 98.7296, 98.5766, 98.5278, 98.6547, 98.7893, 98.7029, 98.5018, 98.4739, 98.5784, 98.8985, 98.741, 98.4644, 98.5421, 98.7236, 98.3947, 98.2238, 98.4402, 98.3366, 98.4981, 98.8021, 98.966, 98.5634, 98.5225, 98.8514, 99.6186, 98.3053
1807.47, 98.3764, 98.5629, 98.0353, 98.2122, 98.7451, 98.5831, 98.5248, 98.6676, 98.778, 98.7052, 98.5136, 98.471, 98.5641, 98.8937, 98.7534, 98.469, 98.5506, 98.7382, 98.4024, 98.2152, 98.4489, 98.3515, 98.5035, 98.8154, 98.9546, 98.5459, 98.5254, 98.8315, 99.6125, 98.3003
1807.41, 98.3966, 98.5554, 98.058, 98.2076, 98.7701, 98.5871, 98.5258, 98.6758, 98.7706, 98.7086, 98.5249, 98.4701, 98.5479, 98.8848, 98.7647, 98.4725, 98.564, 98.7509, 98.4105, 98.2037, 98.4653, 98.3578, 98.5129, 98.8279, 98.9434, 98.5182, 98.5237, 98.8077, 99.6027, 98.2969
1807.35, 98.4179, 98.5462, 98.0767, 98.209, 98.8024, 98.588, 98.5302, 98.6793, 98.7693, 98.7125, 98.5335, 98.4707, 98.5309, 98.8741, 98.7737, 98.4734, 98.5804, 98.7594, 98.4183, 98.1906, 98.4899, 98.3556, 98.5249, 98.838, 98.9346, 98.4831, 98.5193, 98.7834, 99.5908, 98.2968
1807.29, 98.4377, 98.5359, 98.0876, 98.2172, 98.8391, 98.5859, 98.5369, 98.6792, 98.7747, 98.7165, 98.538, 98.4723, 98.5152, 98.8642, 98.7799, 98.4709, 98.5976, 98.7623, 98.4246, 98.1779, 98.5225, 98.3472, 98.5378, 98.8436, 98.9302, 98.4443, 98.5142, 98.7613, 99.5791, 98.3017
1807.23, 98.4536, 98.5253, 98.0883, 98.2318, 98.8763, 98.5821, 98.544, 98.6779, 98.7864, 98.7202, 98.5379, 98.4738, 98.5035, 98.8566, 98.784, 98.4647, 98.6126, 98.7591, 98.4281, 98.1683, 98.5614, 98.3359, 98.5499, 98.8436, 98.9316, 98.4062, 98.51, 98.7439, 99.5689, 98.3123
1807.17, 98.4643, 98.5146, 98.0784, 98.2512, 98.9102, 98.5783, 98.5499, 98.6776, 98.8026, 98.7238, 98.5337, 98.4737, 98.4989, 98.8519, 98.7871, 98.4551, 98.6229, 98.7512, 98.4283, 98.1637, 98.6032, 98.3253, 98.5599, 98.8372, 98.9393, 98.3726, 98.508, 98.732, 99.5611, 98.3275
1807.11, 98.47, 98.5027, 98.0595, 98.2725, 98.9376, 98.5766, 98.5533, 98.6799, 98.8211, 98.7275, 98.5266, 98.4702, 98.5032, 98.8498, 98.7897, 98.4436, 98.627, 98.7404, 98.4249, 98.1654, 98.643, 98.3178, 98.5669, 98.8256, 98.9526, 98.3465, 98.5082, 98.7259, 99.555, 98.3452
1807.05, 98.4721, 98.4878, 98.035, 98.2924, 98.9558, 98.5788, 98.5536, 98.6851, 98.8392, 98.7315, 98.5178, 98.4616, 98.5169, 98.849, 98.7918, 98.4328, 98.6244, 98.7291, 98.4187, 98.1734, 98.675, 98.3143, 98.5703, 98.8114, 98.9699, 98.3296, 98.51, 98.7251, 99.5492, 98.3621
1806.99, 98.4727, 98.4686, 98.0089, 98.3079, 98.9632, 98.5855, 98.5515, 98.6923, 98.8547, 98.7356, 98.5085, 98.4468, 98.5389, 98.8477, 98.7928, 98.4257, 98.6163, 98.7192, 98.4109, 98.1865, 98.6943, 98.314, 98.57, 98.7981, 98.9893, 98.3223, 98.5118, 98.7287, 99.5422, 98.3753
1806.93, 98.4732, 98.4448, 97.9851, 98.3168, 98.9594, 98.5961, 98.5483, 98.6999, 98.866, 98.7392, 98.4991, 98.4262, 98.5662, 98.8446, 98.7916, 98.4254, 98.6052, 98.7117, 98.4027, 98.203, 98.6975, 98.3149, 98.5662, 98.7892, 99.0082, 98.3238, 98.5121, 98.7356, 99.5329, 98.3822
1806.87, 98.4739, 98.4177, 97.967, 98.3187, 98.9448, 98.6088, 98.5457, 98.7062, 98.8721, 98.7412, 98.4895, 98.4014, 98.5949, 98.839, 98.7875, 98.4345, 98.5939, 98.7067, 98.3948, 98.2206, 98.6837, 98.3147, 98.5597, 98.7871, 99.0246, 98.3319, 98.5092, 98.7446, 99.5215, 98.3821
1806.81, 98.4739, 98.3904, 97.9564, 98.315, 98.9212, 98.6214, 98.5454, 98.71, 98.8733, 98.7405, 98.479, 98.3755, 98.6211, 98.8308, 98.781, 98.4538, 98.5849, 98.7037, 98.3878, 98.2374, 98.6551, 98.312, 98.5518, 98.7923, 99.0374, 98.3443, 98.5019, 98.7545, 99.5091, 98.3759
1806.75, 98.4716, 98.3669, 97.954, 98.3085, 98.8911, 98.6315, 98.5477, 98.7104, 98.8705, 98.7366, 98.467, 98.3527, 98.6417, 98.8208, 98.7738, 98.4825, 98.5798, 98.7023, 98.3815, 98.2519, 98.6157, 98.3067, 98.5438, 98.8032, 99.0459, 98.3581, 98.4903, 98.7645, 99.4976, 98.366
1806.69, 98.4648, 98.3505, 97.9591, 98.3031, 98.8575, 98.6379, 98.5524, 98.7072, 98.8653, 98.7299, 98.4532, 98.3365, 98.6553, 98.8102, 98.768, 98.5178, 98.5785, 98.7022, 98.3757, 98.2632, 98.5708, 98.3004, 98.5374, 98.8169, 99.0505, 98.3713, 98.475, 98.7741, 99.4888, 98.3552
1806.63, 98.4523, 98.3432, 97.9699, 98.302, 98.8236, 98.6396, 98.5583, 98.7004, 98.8593, 98.7216, 98.4382, 98.33, 98.6618, 98.7997, 98.7656, 98.5557, 98.58, 98.7038, 98.3703, 98.2706, 98.5254, 98.2954, 98.5335, 98.8298, 99.0525, 98.3822, 98.4579, 98.783, 99.4835, 98.3458
1806.57, 98.4342, 98.3449, 97.9837, 98.3071, 98.7926, 98.637, 98.564, 98.6899, 98.854, 98.7142, 98.4234, 98.3339, 98.663, 98.7901, 98.7677, 98.5918, 98.5823, 98.7075, 98.3657, 98.2741, 98.4836, 98.2946, 98.5327, 98.8393, 99.0533, 98.3904, 98.441, 98.7916, 99.4817, 98.3388
1806.51, 98.412, 98.3537, 97.9974, 98.3184, 98.7673, 98.6305, 98.5685, 98.6761, 98.8503, 98.7101, 98.4112, 98.3472, 98.6613, 98.7814, 98.7736, 98.6222, 98.5838, 98.7135, 98.3625, 98.2739, 98.448, 98.3, 98.5344, 98.8435, 99.0545, 98.3961, 98.4264, 98.8, 99.4821, 98.3335
1806.45, 98.3878, 98.3662, 98.0078, 98.3333, 98.7497, 98.6209, 98.5715, 98.6598, 98.8484, 98.7112, 98.404, 98.367, 98.6588, 98.773, 98.7816, 98.6443, 98.5835, 98.7215, 98.3616, 98.2704, 98.4201, 98.3122, 98.5373, 98.8421, 99.057, 98.4, 98.4155, 98.8083, 99.4834, 98.3275
1806.39, 98.3641, 98.3791, 98.0124, 98.348, 98.7413, 98.6085, 98.5737, 98.6427, 98.8479, 98.7181, 98.4037, 98.3893, 98.6571, 98.7643, 98.7891, 98.6572, 98.5813, 98.73, 98.3643, 98.2643, 98.4001, 98.3303, 98.5395, 98.836, 99.0613, 98.4027, 98.4088, 98.816, 99.4842, 98.318
1806.33, 98.3431, 98.3898, 98.0099, 98.358, 98.7424, 98.594, 98.5761, 98.6271, 98.8479, 98.7297, 98.4111, 98.4102, 98.6564, 98.7549, 98.7942, 98.6617, 98.5778, 98.737, 98.3713, 98.2561, 98.3877, 98.3519, 98.5393, 98.8259, 99.0667, 98.4045, 98.4058, 98.8225, 99.4841, 98.303
1806.27, 98.3262, 98.3974, 98.0005, 98.3596, 98.7526, 98.5779, 98.5796, 98.6155, 98.8476, 98.7432, 98.4252, 98.4266, 98.6554, 98.7445, 98.7961, 98.6595, 98.5739, 98.7402, 98.3832, 98.2461, 98.3821, 98.3737, 98.5354, 98.8128, 99.0721, 98.4056, 98.4049, 98.8267, 99.4834, 98.282
1806.21, 98.3142, 98.4019, 97.9859, 98.3505, 98.7697, 98.561, 98.584, 98.6097, 98.8459, 98.7547, 98.4434, 98.4365, 98.652, 98.7333, 98.7951, 98.6526, 98.5701, 98.7378, 98.4, 98.2344, 98.3822, 98.3928, 98.5279, 98.797, 99.0762, 98.4057, 98.4046, 98.8281, 99.4828, 98.2569
1806.15, 98.3074, 98.4045, 97.9686, 98.3306, 98.7909, 98.5443, 98.5885, 98.6099, 98.8416, 98.7604, 98.4622, 98.44, 98.6433, 98.722, 98.7928, 98.6433, 98.5663, 98.7291, 98.4212, 98.2206, 98.3867, 98.4069, 98.5178, 98.7789, 99.0778, 98.4045, 98.4033, 98.8267, 99.4828, 98.2316
1806.09, 98.3055, 98.4066, 97.9513, 98.3017, 98.8121, 98.529, 98.5913, 98.6144, 98.8335, 98.7573, 98.4777, 98.438, 98.627, 98.7115, 98.7904, 98.6329, 98.5622, 98.7147, 98.4454, 98.2042, 98.3939, 98.4148, 98.5073, 98.7592, 99.0761, 98.4018, 98.4003, 98.8232, 99.4829, 98.211
1806.03, 98.3078, 98.4092, 97.9367, 98.2666, 98.8295, 98.5161, 98.5905, 98.6202, 98.8208, 98.7445, 98.4867, 98.4326, 98.6019, 98.7032, 98.7886, 98.6222, 98.5574, 98.6968, 98.4709, 98.185, 98.4024, 98.4163, 98.4987, 98.739, 99.0713, 98.3977, 98.3956, 98.8186, 99.4818, 98.199
1805.97, 98.3131, 98.4124, 97.9263, 98.2285, 98.8394, 98.5065, 98.5849, 98.6241, 98.8026, 98.7232, 98.4871, 98.4259, 98.5682, 98.6984, 98.7866, 98.6115, 98.5522, 98.6779, 98.4951, 98.1635, 98.411, 98.412, 98.4942, 98.7199, 99.0639, 98.3922, 98.39, 98.814, 99.478, 98.198
1805.91, 98.3195, 98.4157, 97.9212, 98.1907, 98.8397, 98.5008, 98.5744, 98.6237, 98.7789, 98.6964, 98.4785, 98.4199, 98.5279, 98.6983, 98.7824, 98.6008, 98.5471, 98.661, 98.5155, 98.1413, 98.4194, 98.4028, 98.4949, 98.7035, 99.055, 98.3853, 98.3845, 98.8097, 99.4699, 98.2072
1805.84, 98.3248, 98.4179, 97.9217, 98.1558, 98.8302, 98.4991, 98.5607, 98.6186, 98.7507, 98.668, 98.4617, 98.4162, 98.4842, 98.7041, 98.7737, 98.5901, 98.5432, 98.6485, 98.5295, 98.1208, 98.4278, 98.3893, 98.501, 98.691, 99.0456, 98.3768, 98.3801, 98.8051, 99.457, 98.2232
1805.78, 98.3268, 98.4178, 97.9279, 98.1261, 98.8124, 98.502, 98.5464, 98.6112, 98.7198, 98.6415, 98.4387, 98.4155, 98.4412, 98.7165, 98.7591, 98.5797, 98.5417, 98.642, 98.5354, 98.1045, 98.4369, 98.3718, 98.512, 98.6826, 99.0368, 98.3667, 98.3769, 98.7987, 99.4403, 98.2411
1805.72, 98.3241, 98.4143, 97.9398, 98.1033, 98.7896, 98.5093, 98.5346, 98.6055, 98.6892, 98.6193, 98.4125, 98.418, 98.4029, 98.7356, 98.7386, 98.5699, 98.5429, 98.642, 98.5325, 98.095, 98.4478, 98.3507, 98.5264, 98.6776, 99.0294, 98.3551, 98.3748, 98.789, 99.4219, 98.2554
1805.66, 98.3168, 98.4073, 97.9569, 98.0888, 98.7655, 98.5212, 98.528, 98.6059, 98.6619, 98.6019, 98.3863, 98.4231, 98.3726, 98.7606, 98.714, 98.5615, 98.5461, 98.6481, 98.521, 98.0933, 98.4611, 98.3267, 98.5429, 98.6747, 99.0242, 98.3425, 98.3733, 98.7748, 99.4047, 98.2622
1805.6, 98.3068, 98.3973, 97.9782, 98.0836, 98.7439, 98.537, 98.5279, 98.6159, 98.6409, 98.5881, 98.3637, 98.4295, 98.3523, 98.7897, 98.6884, 98.5546, 98.5497, 98.659, 98.5024, 98.0992, 98.4765, 98.3009, 98.5601, 98.6728, 99.0215, 98.33, 98.3716, 98.7565, 99.3913, 98.2596
1805.54, 98.2971, 98.3857, 98.001, 98.0876, 98.7276, 98.5558, 98.5343, 98.6366, 98.6278, 98.5764, 98.348, 98.4355, 98.3427, 98.8201, 98.6658, 98.5491, 98.5515, 98.6735, 98.4787, 98.1109, 98.4931, 98.2753, 98.5768, 98.6714, 99.0215, 98.3188, 98.3694, 98.7358, 99.3833, 98.248
1805.48, 98.2913, 98.3743, 98.0216, 98.0996, 98.7179, 98.5757, 98.5456, 98.6662, 98.6229, 98.5652, 98.3417, 98.4389, 98.3429, 98.8487, 98.6492, 98.5441, 98.5499, 98.6899, 98.4524, 98.1258, 98.5095, 98.2523, 98.5917, 98.6706, 99.0243, 98.3101, 98.3668, 98.716, 99.3812, 98.2298
1805.42, 98.2919, 98.3652, 98.0353, 98.1172, 98.7146, 98.5942, 98.5591, 98.7005, 98.6251, 98.5546, 98.3461, 98.4379, 98.3512, 98.8722, 98.6403, 98.5388, 98.5442, 98.7067, 98.4255, 98.1407, 98.5238, 98.2342, 98.6037, 98.6717, 99.0293, 98.3046, 98.3641, 98.7006, 99.384, 98.2083
1805.36, 98.2998, 98.3598, 98.0377, 98.1371, 98.7166, 98.6089, 98.572, 98.7339, 98.6323, 98.5461, 98.3605, 98.4314, 98.3651, 98.8881, 98.6389, 98.5324, 98.5355, 98.7225, 98.3999, 98.1532, 98.5346, 98.2226, 98.6115, 98.6757, 99.0357, 98.3022, 98.3618, 98.6924, 99.3901, 98.1867
1805.3, 98.3134, 98.3586, 98.0259, 98.1559, 98.722, 98.6175, 98.5817, 98.7614, 98.6421, 98.5421, 98.3823, 98.4198, 98.382, 98.8949, 98.6437, 98.5248, 98.526, 98.7363, 98.377, 98.1616, 98.5406, 98.2181, 98.6139, 98.683, 99.0428, 98.3019, 98.36, 98.6927, 99.3978, 98.1676
1805.24, 98.3293, 98.3611, 97.9991, 98.1705, 98.7285, 98.6186, 98.5869, 98.779, 98.6525, 98.5453, 98.4072, 98.4052, 98.3999, 98.8928, 98.6524, 98.5173, 98.5189, 98.7471, 98.3578, 98.1655, 98.5416, 98.2202, 98.6102, 98.693, 99.0493, 98.3027, 98.3587, 98.7008, 99.406, 98.152
1805.18, 98.3431, 98.3655, 97.96, 98.1796, 98.7344, 98.6119, 98.5869, 98.7856, 98.6621, 98.5571, 98.4299, 98.3908, 98.4171, 98.8831, 98.6628, 98.512, 98.5172, 98.7547, 98.3435, 98.1654, 98.5378, 98.2271, 98.6007, 98.7036, 99.0546, 98.3033, 98.3573, 98.714, 99.4141, 98.1405
1805.12, 98.3507, 98.3699, 97.9132, 98.1834, 98.7379, 98.5981, 98.5827, 98.782, 98.6704, 98.5769, 98.4454, 98.381, 98.4328, 98.8682, 98.6733, 98.5115, 98.5225, 98.759, 98.3345, 98.1624, 98.5299, 98.2367, 98.587, 98.7119, 99.058, 98.3031, 98.3557, 98.7287, 99.422, 98.1324
1805.06, 98.3496, 98.3719, 97.8649, 98.1837, 98.7378, 98.5791, 98.5759, 98.7713, 98.6773, 98.6018, 98.4506, 98.3792, 98.4468, 98.851, 98.6832, 98.5183, 98.5346, 98.7606, 98.3312, 98.158, 98.519, 98.2467, 98.5714, 98.7147, 99.0591, 98.3021, 98.354, 98.7411, 99.43, 98.1272
1805, 98.3396, 98.3705, 97.8208, 98.1835, 98.7337, 98.5575, 98.5686, 98.7573, 98.6826, 98.6276, 98.4448, 98.3876, 98.4593, 98.8341, 98.692, 98.5333, 98.5514, 98.7607, 98.3334, 98.1541, 98.5061, 98.255, 98.557, 98.7095, 99.0574, 98.3008, 98.3531, 98.7485, 99.4383, 98.1241
1804.94, 98.3227, 98.3653, 97.7852, 98.1855, 98.7257, 98.5363, 98.5626, 98.744, 98.6859, 98.65, 98.4301, 98.4059, 98.4709, 98.8194, 98.6997, 98.5554, 98.5692, 98.7607, 98.3402, 98.1522, 98.4924, 98.2598, 98.5467, 98.6948, 99.0523, 98.2994, 98.3542, 98.7501, 99.4468, 98.1228
1804.88, 98.3021, 98.3576, 97.7598, 98.1922, 98.715, 98.5186, 98.5593, 98.7343, 98.6861, 98.6657, 98.4106, 98.4313, 98.4821, 98.808, 98.7059, 98.5818, 98.5838, 98.7618, 98.35, 98.1538, 98.4783, 98.2598, 98.5423, 98.6708, 99.0432, 98.2983, 98.3591, 98.7466, 99.4556, 98.1231
1804.82, 98.2814, 98.3494, 97.7442, 98.2042, 98.7037, 98.507, 98.5586, 98.7298, 98.6828, 98.6738, 98.3914, 98.4591, 98.4929, 98.7997, 98.7105, 98.6081, 98.5913, 98.7652, 98.361, 98.1601, 98.4642, 98.2537, 98.544, 98.6392, 99.0294, 98.2974, 98.3689, 98.7403, 99.4644, 98.1253
