Wavenumber, 11301_2-16.SPA, 113121_2-22.SPA, 113151_2-22.SPA, 113181_2-22.SPA, 113241_2-22.SPA, 113301_2-22.SPA, 11331_2-16.SPA, 113361_2-22.SPA, 11361_2-16.SPA, 11391_2-22.SPA
1771.97, 90.9171, 96.8569, 97.6091, 97.749, 98.2692, 98.3589, 92.3477, 98.3492, 94.9723, 96.4759
1771.91, 90.8128, 96.8288, 97.5941, 97.7414, 98.2578, 98.3686, 92.2593, 98.3535, 94.9111, 96.4429
1771.85, 90.7083, 96.8022, 97.578, 97.7312, 98.2526, 98.3742, 92.1684, 98.359, 94.8517, 96.41
1771.79, 90.6039, 96.7774, 97.5613, 97.7179, 98.2531, 98.3746, 92.076, 98.3648, 94.7946, 96.3777
1771.73, 90.5, 96.7541, 97.5444, 97.7017, 98.2573, 98.3696, 91.9828, 98.3698, 94.7396, 96.3462
1771.67, 90.3963, 96.7323, 97.5276, 97.6836, 98.2633, 98.36, 91.8889, 98.3739, 94.6868, 96.3144
1771.61, 90.2924, 96.7117, 97.5111, 97.6645, 98.2695, 98.3473, 91.7939, 98.3772, 94.6359, 96.2813
1771.55, 90.1876, 96.6923, 97.4951, 97.6458, 98.2745, 98.3334, 91.6969, 98.3802, 94.5866, 96.2463
1771.49, 90.0807, 96.6739, 97.4799, 97.6284, 98.2778, 98.3205, 91.597, 98.3836, 94.5385, 96.2097
1771.43, 89.97, 96.6564, 97.4656, 97.6125, 98.2795, 98.3105, 91.4942, 98.3874, 94.4905, 96.173
1771.37, 89.8545, 96.6394, 97.4526, 97.5985, 98.2798, 98.3045, 91.3896, 98.3912, 94.4415, 96.1381
1771.31, 89.7336, 96.6224, 97.4407, 97.5862, 98.279, 98.3031, 91.2855, 98.3935, 94.3903, 96.107
1771.25, 89.6079, 96.6048, 97.4298, 97.5757, 98.2772, 98.306, 91.1849, 98.3923, 94.3359, 96.0805
1771.19, 89.4794, 96.5862, 97.4195, 97.5667, 98.2747, 98.3125, 91.0911, 98.3856, 94.2783, 96.058
1771.13, 89.3513, 96.5665, 97.4092, 97.5592, 98.2716, 98.322, 91.0067, 98.372, 94.2183, 96.0377
1771.07, 89.2274, 96.546, 97.3986, 97.5528, 98.2679, 98.3336, 90.9329, 98.3514, 94.1579, 96.017
1771.01, 89.1112, 96.5255, 97.3875, 97.5471, 98.2641, 98.3465, 90.8698, 98.3252, 94.0994, 95.9938
1770.95, 89.0053, 96.5061, 97.3762, 97.5419, 98.2607, 98.3599, 90.816, 98.296, 94.0453, 95.9674
1770.89, 88.9106, 96.4886, 97.3654, 97.5367, 98.2583, 98.3726, 90.7693, 98.2671, 93.9975, 95.9385
1770.83, 88.827, 96.4735, 97.3559, 97.5312, 98.2572, 98.3835, 90.7271, 98.2417, 93.9568, 95.9088
1770.77, 88.7527, 96.4607, 97.3486, 97.5251, 98.258, 98.3914, 90.6864, 98.2225, 93.9226, 95.8807
1770.71, 88.6855, 96.4496, 97.3438, 97.5182, 98.2606, 98.3958, 90.6447, 98.2108, 93.8934, 95.8558
1770.65, 88.6227, 96.4393, 97.3416, 97.51, 98.2648, 98.3966, 90.5993, 98.2068, 93.8671, 95.8344
1770.59, 88.562, 96.429, 97.3411, 97.4999, 98.2702, 98.3946, 90.5484, 98.2098, 93.8415, 95.8154
1770.53, 88.5019, 96.4181, 97.3413, 97.4872, 98.2762, 98.3908, 90.4908, 98.2185, 93.8149, 95.797
1770.47, 88.4412, 96.4066, 97.3411, 97.4716, 98.2819, 98.3868, 90.4268, 98.2319, 93.7864, 95.7771
1770.41, 88.3798, 96.3945, 97.3394, 97.4532, 98.2866, 98.3832, 90.3576, 98.2489, 93.7564, 95.7545
1770.35, 88.3177, 96.3823, 97.3355, 97.4331, 98.2897, 98.3807, 90.286, 98.2689, 93.726, 95.7293
1770.29, 88.2556, 96.3702, 97.3293, 97.4131, 98.2909, 98.3788, 90.2156, 98.291, 93.6965, 95.7027
1770.23, 88.1942, 96.3585, 97.3209, 97.3956, 98.2905, 98.3773, 90.1498, 98.3141, 93.6698, 95.6768
1770.17, 88.1342, 96.347, 97.311, 97.3833, 98.2889, 98.3756, 90.0918, 98.3366, 93.6469, 95.6539
1770.11, 88.0764, 96.3358, 97.2999, 97.3783, 98.2869, 98.3734, 90.0433, 98.3564, 93.6284, 95.6357
1770.05, 88.021, 96.3251, 97.2885, 97.3817, 98.2857, 98.3708, 90.0049, 98.3714, 93.614, 95.6228
1769.99, 87.9682, 96.3154, 97.277, 97.3936, 98.2863, 98.368, 89.9759, 98.3798, 93.6027, 95.6153
1769.93, 87.9182, 96.3071, 97.266, 97.4124, 98.2897, 98.3651, 89.9546, 98.3809, 93.593, 95.6121
1769.87, 87.8712, 96.301, 97.2558, 97.4354, 98.2967, 98.3622, 89.9393, 98.3749, 93.5835, 95.6119
1769.8, 87.8277, 96.2976, 97.2469, 97.4595, 98.3075, 98.3589, 89.9283, 98.3632, 93.5729, 95.6136
1769.74, 87.7886, 96.2968, 97.2397, 97.481, 98.3221, 98.3549, 89.9202, 98.3477, 93.5608, 95.6156
1769.68, 87.7548, 96.2981, 97.2343, 97.4972, 98.3398, 98.3501, 89.9138, 98.3304, 93.5473, 95.6173
1769.62, 87.7273, 96.3008, 97.2313, 97.5063, 98.3592, 98.3446, 89.9078, 98.313, 93.5337, 95.6181
1769.56, 87.7069, 96.3038, 97.2306, 97.5081, 98.3782, 98.3394, 89.9012, 98.2967, 93.5215, 95.6182
1769.5, 87.6936, 96.3063, 97.2324, 97.5038, 98.3946, 98.3354, 89.8931, 98.2821, 93.5126, 95.6181
1769.44, 87.6867, 96.308, 97.2363, 97.4961, 98.4062, 98.3338, 89.8833, 98.2693, 93.5085, 95.6192
1769.38, 87.685, 96.3089, 97.2418, 97.4881, 98.4114, 98.3355, 89.8723, 98.2584, 93.5101, 95.6228
1769.32, 87.687, 96.3097, 97.2481, 97.4829, 98.4096, 98.3407, 89.8615, 98.2498, 93.5175, 95.6302
1769.26, 87.6913, 96.3109, 97.2537, 97.4825, 98.4016, 98.3491, 89.853, 98.244, 93.5301, 95.6425
1769.2, 87.697, 96.3133, 97.2572, 97.4876, 98.389, 98.36, 89.8492, 98.2413, 93.5463, 95.6597
1769.14, 87.7038, 96.3171, 97.2574, 97.4976, 98.3744, 98.3722, 89.8521, 98.2421, 93.5648, 95.6812
1769.08, 87.712, 96.3221, 97.2535, 97.5105, 98.3603, 98.3849, 89.8624, 98.2462, 93.584, 95.7058
1769.02, 87.7219, 96.3278, 97.2455, 97.5241, 98.3488, 98.3971, 89.8798, 98.2529, 93.603, 95.7318
1768.96, 87.7338, 96.3335, 97.2347, 97.5366, 98.3412, 98.4085, 89.9027, 98.2613, 93.6217, 95.7576
1768.9, 87.748, 96.3387, 97.2232, 97.5467, 98.338, 98.4191, 89.9286, 98.2703, 93.6404, 95.782
1768.84, 87.7643, 96.3432, 97.2139, 97.5541, 98.3385, 98.4291, 89.9549, 98.2793, 93.66, 95.8043
1768.78, 87.7825, 96.3476, 97.2096, 97.5594, 98.342, 98.4389, 89.98, 98.2881, 93.6815, 95.8241
1768.72, 87.8027, 96.3528, 97.2124, 97.5632, 98.3473, 98.4489, 90.0028, 98.2972, 93.7059, 95.8417
1768.66, 87.8254, 96.3599, 97.2232, 97.5661, 98.3533, 98.4591, 90.0237, 98.3076, 93.7339, 95.8581
1768.6, 87.8514, 96.3698, 97.2416, 97.5681, 98.3589, 98.4693, 90.0443, 98.3204, 93.7657, 95.8746
1768.54, 87.8817, 96.3831, 97.2656, 97.5691, 98.3635, 98.4788, 90.0664, 98.336, 93.8008, 95.8928
1768.48, 87.9172, 96.4001, 97.2928, 97.5688, 98.3666, 98.4867, 90.0924, 98.3543, 93.8386, 95.9145
1768.42, 87.9584, 96.4207, 97.3204, 97.5674, 98.3679, 98.492, 90.1241, 98.3743, 93.8778, 95.9416
1768.36, 88.005, 96.4447, 97.3464, 97.5656, 98.3675, 98.4939, 90.1628, 98.3941, 93.917, 95.9748
1768.3, 88.0562, 96.4717, 97.3696, 97.5648, 98.3659, 98.4926, 90.2088, 98.412, 93.9549, 96.0142
1768.24, 88.1111, 96.5017, 97.3896, 97.5665, 98.3636, 98.4887, 90.2618, 98.4265, 93.9904, 96.0585
1768.18, 88.1687, 96.5342, 97.4069, 97.5721, 98.3614, 98.4839, 90.3204, 98.4367, 94.0231, 96.1055
1768.12, 88.2288, 96.5687, 97.4221, 97.5823, 98.3597, 98.4795, 90.3828, 98.443, 94.0531, 96.1525
1768.06, 88.2921, 96.6039, 97.4356, 97.597, 98.3586, 98.4771, 90.447, 98.4463, 94.0817, 96.1974
1768, 88.3595, 96.6382, 97.4472, 97.6153, 98.3578, 98.4767, 90.5113, 98.4476, 94.1105, 96.2389
1767.94, 88.4326, 96.6691, 97.4562, 97.6355, 98.3571, 98.4777, 90.5745, 98.4475, 94.1415, 96.277
1767.88, 88.5123, 96.6947, 97.4617, 97.656, 98.3561, 98.4783, 90.6361, 98.4457, 94.1763, 96.3127
1767.82, 88.599, 96.7132, 97.4632, 97.6752, 98.3551, 98.4763, 90.6967, 98.4412, 94.2162, 96.3474
1767.76, 88.6918, 96.7241, 97.4608, 97.6916, 98.3546, 98.4699, 90.7574, 98.4329, 94.261, 96.382
1767.7, 88.7889, 96.728, 97.4556, 97.7045, 98.3555, 98.4583, 90.8194, 98.4201, 94.3097, 96.4172
1767.64, 88.8877, 96.7266, 97.4495, 97.7136, 98.3582, 98.4422, 90.884, 98.4033, 94.3606, 96.4525
1767.58, 88.9853, 96.7223, 97.4449, 97.7193, 98.3628, 98.4234, 90.9518, 98.3844, 94.4113, 96.4876
1767.51, 89.0791, 96.7181, 97.4442, 97.7224, 98.3688, 98.4047, 91.0227, 98.3664, 94.46, 96.5223
1767.45, 89.167, 96.7163, 97.4488, 97.7244, 98.3747, 98.3887, 91.096, 98.3526, 94.5057, 96.5565
1767.39, 89.2479, 96.7193, 97.4591, 97.7269, 98.3793, 98.3776, 91.1704, 98.3454, 94.5484, 96.5913
1767.33, 89.3217, 96.7284, 97.4742, 97.7312, 98.3812, 98.3724, 91.2448, 98.3458, 94.5895, 96.6277
1767.27, 89.389, 96.7446, 97.4925, 97.738, 98.3801, 98.3725, 91.3182, 98.3526, 94.6315, 96.6666
1767.21, 89.4515, 96.7683, 97.512, 97.747, 98.3763, 98.3768, 91.3902, 98.3632, 94.6768, 96.7086
1767.15, 89.511, 96.7995, 97.5312, 97.757, 98.3708, 98.3834, 91.4606, 98.3742, 94.7273, 96.7532
1767.09, 89.5699, 96.8372, 97.5493, 97.7658, 98.3649, 98.3906, 91.5297, 98.3827, 94.784, 96.7992
1767.03, 89.6307, 96.88, 97.5666, 97.7714, 98.3597, 98.3973, 91.5978, 98.3875, 94.8463, 96.8456
1766.97, 89.6957, 96.9254, 97.5842, 97.7721, 98.3559, 98.4034, 91.6649, 98.3885, 94.9123, 96.8913
1766.91, 89.7665, 96.9704, 97.6032, 97.7676, 98.3541, 98.4094, 91.7313, 98.3876, 94.979, 96.9356
1766.85, 89.8444, 97.0121, 97.6246, 97.7589, 98.3543, 98.416, 91.7971, 98.3869, 95.0434, 96.9787
1766.79, 89.9299, 97.0478, 97.6484, 97.7481, 98.3568, 98.424, 91.8627, 98.3884, 95.1027, 97.0207
1766.73, 90.0225, 97.0756, 97.674, 97.7378, 98.3622, 98.4336, 91.9292, 98.3929, 95.1551, 97.0616
1766.67, 90.1211, 97.0949, 97.7001, 97.7306, 98.3704, 98.4445, 91.9975, 98.4001, 95.2003, 97.1013
1766.61, 90.2239, 97.1061, 97.7252, 97.7285, 98.3814, 98.4554, 92.0689, 98.4086, 95.2391, 97.1394
1766.55, 90.3288, 97.1107, 97.7481, 97.7325, 98.3941, 98.4649, 92.1441, 98.4166, 95.2734, 97.1754
1766.49, 90.4337, 97.1104, 97.7683, 97.7424, 98.4065, 98.472, 92.2231, 98.4226, 95.3056, 97.2093
1766.43, 90.5365, 97.1073, 97.7857, 97.7576, 98.4163, 98.4759, 92.3052, 98.4257, 95.3381, 97.2413
1766.37, 90.6359, 97.1037, 97.8006, 97.777, 98.4213, 98.4769, 92.3892, 98.4257, 95.373, 97.2724
1766.31, 90.7312, 97.1016, 97.8135, 97.7995, 98.4203, 98.4762, 92.4734, 98.4232, 95.4113, 97.3036
1766.25, 90.8225, 97.1032, 97.8248, 97.8239, 98.4135, 98.4751, 92.5568, 98.4192, 95.4536, 97.3361
1766.19, 90.9107, 97.1104, 97.835, 97.849, 98.4029, 98.4748, 92.6388, 98.4149, 95.4995, 97.3708
1766.13, 90.9977, 97.1245, 97.8447, 97.8738, 98.3914, 98.4759, 92.7197, 98.4114, 95.5485, 97.4082
1766.07, 91.0853, 97.146, 97.8546, 97.8973, 98.3824, 98.4782, 92.8005, 98.4101, 95.5998, 97.4485
1766.01, 91.1755, 97.1742, 97.8659, 97.9184, 98.3787, 98.4807, 92.8821, 98.4119, 95.653, 97.4917
1765.95, 91.2696, 97.2071, 97.8796, 97.9368, 98.3814, 98.482, 92.9654, 98.4176, 95.7079, 97.5376
1765.89, 91.3678, 97.2419, 97.8966, 97.9521, 98.3904, 98.4813, 93.0507, 98.4272, 95.7645, 97.5855
1765.83, 91.4693, 97.2753, 97.9171, 97.9648, 98.4042, 98.4782, 93.1378, 98.4396, 95.8223, 97.6345
1765.77, 91.5721, 97.3047, 97.9402, 97.9755, 98.4208, 98.4734, 93.2256, 98.4532, 95.8805, 97.6827
1765.71, 91.6738, 97.3284, 97.9643, 97.9848, 98.4384, 98.4677, 93.3131, 98.4655, 95.9375, 97.7281
1765.65, 91.7717, 97.3464, 97.9872, 97.9934, 98.4558, 98.4623, 93.3991, 98.4744, 95.9912, 97.7683
1765.59, 91.8636, 97.3601, 98.007, 98.0019, 98.4726, 98.4578, 93.4826, 98.4782, 96.0394, 97.8015
1765.53, 91.9485, 97.3717, 98.0224, 98.0103, 98.4887, 98.4547, 93.563, 98.4767, 96.0803, 97.8269
1765.47, 92.0263, 97.3836, 98.0333, 98.0188, 98.5039, 98.4526, 93.6401, 98.4708, 96.1133, 97.8451
1765.41, 92.0982, 97.398, 98.0406, 98.0274, 98.5177, 98.4515, 93.7136, 98.4622, 96.1388, 97.8577
1765.35, 92.1662, 97.416, 98.0461, 98.0361, 98.5289, 98.4515, 93.7837, 98.4531, 96.1588, 97.8672
1765.28, 92.2328, 97.4378, 98.0512, 98.0451, 98.5363, 98.4535, 93.8507, 98.4451, 96.176, 97.8762
1765.22, 92.3005, 97.4626, 98.0572, 98.0544, 98.5387, 98.4586, 93.915, 98.4392, 96.193, 97.8866
1765.16, 92.3713, 97.4892, 98.0644, 98.0642, 98.5358, 98.4677, 93.9771, 98.4358, 96.212, 97.8995
1765.1, 92.4465, 97.5161, 98.0721, 98.0743, 98.5282, 98.4812, 94.0373, 98.4345, 96.2342, 97.9153
1765.04, 92.5265, 97.5424, 98.0794, 98.0848, 98.5176, 98.4982, 94.0962, 98.4348, 96.2597, 97.9336
1764.98, 92.6108, 97.5669, 98.0852, 98.0952, 98.5059, 98.5168, 94.1539, 98.4363, 96.288, 97.9543
1764.92, 92.6984, 97.5894, 98.0891, 98.1053, 98.4953, 98.5342, 94.2103, 98.4388, 96.3183, 97.9773
1764.86, 92.7875, 97.6095, 98.0911, 98.1146, 98.4874, 98.5477, 94.2654, 98.4419, 96.3504, 98.0027
1764.8, 92.8768, 97.6273, 98.0919, 98.1227, 98.4832, 98.5555, 94.3188, 98.4451, 96.3845, 98.0305
1764.74, 92.965, 97.6427, 98.0927, 98.1291, 98.4829, 98.5568, 94.3703, 98.4475, 96.4214, 98.0605
1764.68, 93.0516, 97.6558, 98.0941, 98.1333, 98.4864, 98.5521, 94.4197, 98.4479, 96.4618, 98.092
1764.62, 93.1368, 97.6664, 98.097, 98.1354, 98.4931, 98.543, 94.4672, 98.4457, 96.5058, 98.1237
1764.56, 93.2215, 97.6745, 98.1014, 98.1355, 98.5024, 98.5314, 94.513, 98.4404, 96.5529, 98.1547
1764.5, 93.3066, 97.6802, 98.1071, 98.1346, 98.5135, 98.5192, 94.5575, 98.4329, 96.6015, 98.184
1764.44, 93.3927, 97.6842, 98.1137, 98.1337, 98.5256, 98.5078, 94.6016, 98.4245, 96.6494, 98.2114
1764.38, 93.48, 97.6875, 98.121, 98.1341, 98.5375, 98.498, 94.6466, 98.417, 96.6942, 98.2372
1764.32, 93.5675, 97.6919, 98.1288, 98.1367, 98.5481, 98.4904, 94.694, 98.4119, 96.7341, 98.2619
1764.26, 93.654, 97.6991, 98.1373, 98.1419, 98.5561, 98.4853, 94.7456, 98.41, 96.768, 98.2861
1764.2, 93.7378, 97.7108, 98.1469, 98.1494, 98.5609, 98.4827, 94.8032, 98.4112, 96.7963, 98.3099
1764.14, 93.8178, 97.7278, 98.1578, 98.158, 98.5624, 98.4829, 94.8678, 98.4146, 96.8202, 98.3329
1764.08, 93.8934, 97.7499, 98.1704, 98.1662, 98.5612, 98.486, 94.9398, 98.4193, 96.8416, 98.3548
1764.02, 93.9651, 97.7755, 98.1845, 98.1728, 98.5586, 98.4919, 95.0185, 98.4245, 96.8627, 98.3751
1763.96, 94.0337, 97.8027, 98.1996, 98.1768, 98.5563, 98.5001, 95.1019, 98.4295, 96.886, 98.3934
1763.9, 94.1002, 97.8291, 98.2148, 98.1782, 98.5553, 98.5101, 95.1874, 98.4346, 96.913, 98.4102
1763.84, 94.1654, 97.8528, 98.229, 98.1773, 98.5561, 98.5214, 95.2717, 98.4397, 96.9451, 98.4258
1763.78, 94.2295, 97.8732, 98.2408, 98.1752, 98.5584, 98.5332, 95.3517, 98.4449, 96.9824, 98.4409
1763.72, 94.2918, 97.8906, 98.249, 98.1732, 98.5609, 98.5447, 95.4245, 98.4496, 97.0245, 98.4555
1763.66, 94.3522, 97.9061, 98.253, 98.1723, 98.5624, 98.555, 95.4881, 98.4533, 97.0703, 98.4696
1763.6, 94.4106, 97.9213, 98.2527, 98.1734, 98.5616, 98.5634, 95.5412, 98.4554, 97.1181, 98.4828
1763.54, 94.4679, 97.937, 98.2487, 98.1772, 98.5582, 98.5691, 95.5834, 98.4557, 97.1662, 98.4948
1763.48, 94.5258, 97.9534, 98.2426, 98.184, 98.5528, 98.5717, 95.6155, 98.4544, 97.2128, 98.5059
1763.42, 94.5864, 97.97, 98.2362, 98.1937, 98.5467, 98.5712, 95.6391, 98.4526, 97.2569, 98.5168
1763.36, 94.6517, 97.9856, 98.2317, 98.2062, 98.5416, 98.5683, 95.6568, 98.4514, 97.2979, 98.5291
1763.3, 94.7225, 97.999, 98.2308, 98.2208, 98.5387, 98.5642, 95.6718, 98.4517, 97.3357, 98.5441
1763.24, 94.7979, 98.0096, 98.2347, 98.2363, 98.5388, 98.5603, 95.6878, 98.4541, 97.3705, 98.563
1763.18, 94.8759, 98.0172, 98.2436, 98.2512, 98.5418, 98.5579, 95.708, 98.4585, 97.4029, 98.5861
1763.12, 94.9535, 98.0224, 98.2566, 98.2641, 98.5471, 98.5577, 95.7349, 98.4645, 97.433, 98.6126
1763.05, 95.0276, 98.0256, 98.272, 98.2734, 98.5539, 98.5599, 95.7696, 98.4715, 97.461, 98.6406
1762.99, 95.0959, 98.0275, 98.2879, 98.2788, 98.5614, 98.5639, 95.8117, 98.4789, 97.4868, 98.6678
1762.93, 95.1577, 98.0281, 98.3024, 98.2805, 98.5694, 98.5688, 95.8597, 98.4865, 97.5103, 98.6914
1762.87, 95.2136, 98.0275, 98.3144, 98.2796, 98.5782, 98.5739, 95.9113, 98.494, 97.5316, 98.7094
1762.81, 95.2649, 98.0257, 98.3235, 98.2778, 98.5881, 98.5789, 95.9639, 98.5011, 97.5511, 98.7205
1762.75, 95.3136, 98.0229, 98.3309, 98.2766, 98.5996, 98.5838, 96.0158, 98.5075, 97.569, 98.7244
1762.69, 95.361, 98.0199, 98.3382, 98.2775, 98.6126, 98.589, 96.0657, 98.5125, 97.586, 98.7216
1762.63, 95.4077, 98.0177, 98.3475, 98.2809, 98.6268, 98.5947, 96.1135, 98.5156, 97.6023, 98.7137
1762.57, 95.4537, 98.0172, 98.3603, 98.2865, 98.6415, 98.6009, 96.1596, 98.5169, 97.618, 98.7025
1762.51, 95.4982, 98.0192, 98.3773, 98.2934, 98.656, 98.6068, 96.2045, 98.5166, 97.6331, 98.6899
1762.45, 95.5405, 98.0237, 98.3975, 98.3005, 98.6696, 98.6114, 96.2488, 98.5157, 97.6476, 98.6779
1762.39, 95.5803, 98.0303, 98.4188, 98.307, 98.6817, 98.6132, 96.2924, 98.5153, 97.6613, 98.6678
1762.33, 95.6175, 98.0378, 98.4382, 98.3123, 98.6922, 98.6112, 96.3351, 98.5165, 97.6744, 98.6607
1762.27, 95.6525, 98.0448, 98.4529, 98.3165, 98.7011, 98.6048, 96.3763, 98.5199, 97.6873, 98.6572
1762.21, 95.6857, 98.05, 98.4607, 98.3197, 98.7086, 98.5942, 96.4156, 98.5255, 97.7003, 98.6577
1762.15, 95.7177, 98.0527, 98.4612, 98.3225, 98.715, 98.5804, 96.4526, 98.5325, 97.7139, 98.6622
1762.09, 95.7492, 98.0523, 98.4556, 98.3255, 98.7204, 98.5648, 96.4875, 98.54, 97.7282, 98.6709
1762.03, 95.7807, 98.049, 98.4463, 98.3288, 98.7249, 98.549, 96.5205, 98.5466, 97.7435, 98.6834
1761.97, 95.8129, 98.0437, 98.4365, 98.3325, 98.7285, 98.5346, 96.5521, 98.5513, 97.7596, 98.6994
1761.91, 95.8467, 98.0372, 98.4293, 98.3363, 98.7313, 98.5226, 96.5825, 98.5534, 97.7767, 98.7183
1761.85, 95.8832, 98.031, 98.4268, 98.3401, 98.7328, 98.5136, 96.6118, 98.5525, 97.7945, 98.7392
1761.79, 95.923, 98.0261, 98.4296, 98.3436, 98.733, 98.5075, 96.6398, 98.5487, 97.8127, 98.7609
1761.73, 95.9665, 98.0234, 98.4375, 98.3469, 98.7311, 98.5037, 96.6662, 98.5422, 97.831, 98.7824
1761.67, 96.0131, 98.0232, 98.4491, 98.3505, 98.7267, 98.5011, 96.6904, 98.534, 97.8485, 98.8025
1761.61, 96.0616, 98.0254, 98.4626, 98.355, 98.7191, 98.4988, 96.7121, 98.5251, 97.8644, 98.8206
1761.55, 96.1105, 98.0294, 98.4766, 98.3615, 98.708, 98.4958, 96.7311, 98.5166, 97.8775, 98.8361
1761.49, 96.1576, 98.0345, 98.4898, 98.3707, 98.6932, 98.4918, 96.7476, 98.5097, 97.8872, 98.849
1761.43, 96.2012, 98.0404, 98.5012, 98.3831, 98.6749, 98.4874, 96.7618, 98.5053, 97.893, 98.8591
1761.37, 96.2402, 98.047, 98.5098, 98.3984, 98.6541, 98.4833, 96.7741, 98.5037, 97.8956, 98.8663
1761.31, 96.2739, 98.0545, 98.515, 98.4158, 98.6317, 98.4813, 96.785, 98.5046, 97.8959, 98.8705
1761.25, 96.3023, 98.0634, 98.5165, 98.4333, 98.6093, 98.4826, 96.7948, 98.5068, 97.8959, 98.8716
1761.19, 96.3263, 98.0737, 98.514, 98.4491, 98.5886, 98.4886, 96.8039, 98.5093, 97.8976, 98.8696
1761.13, 96.3469, 98.0854, 98.5083, 98.4611, 98.5711, 98.4998, 96.8127, 98.5104, 97.9034, 98.8649
1761.07, 96.3654, 98.0975, 98.5005, 98.4681, 98.5581, 98.516, 96.8218, 98.5094, 97.915, 98.8583
1761.01, 96.3833, 98.1092, 98.4925, 98.4697, 98.5504, 98.5363, 96.832, 98.5059, 97.9336, 98.8514
1760.95, 96.4021, 98.1197, 98.4857, 98.4661, 98.548, 98.5591, 96.8443, 98.5003, 97.9597, 98.8455
1760.89, 96.423, 98.1289, 98.4816, 98.4585, 98.5501, 98.5827, 96.8595, 98.4939, 97.9928, 98.8425
1760.83, 96.4473, 98.1378, 98.4803, 98.4482, 98.5555, 98.6052, 96.8784, 98.4882, 98.0316, 98.8433
1760.76, 96.4757, 98.148, 98.4812, 98.4362, 98.5628, 98.625, 96.901, 98.4851, 98.0741, 98.8488
1760.7, 96.5087, 98.1611, 98.4831, 98.4237, 98.5706, 98.6407, 96.927, 98.4861, 98.1178, 98.8585
1760.64, 96.5464, 98.1781, 98.484, 98.4113, 98.578, 98.6516, 96.9553, 98.4925, 98.16, 98.8716
1760.58, 96.5884, 98.1988, 98.4826, 98.4, 98.5847, 98.6573, 96.9846, 98.5046, 98.1984, 98.8864
1760.52, 96.6341, 98.2213, 98.4777, 98.3909, 98.5909, 98.6578, 97.0137, 98.5219, 98.2312, 98.9009
1760.46, 96.6826, 98.2427, 98.4694, 98.3851, 98.5968, 98.6536, 97.0417, 98.5429, 98.2574, 98.913
1760.4, 96.7327, 98.2601, 98.4582, 98.3839, 98.6027, 98.6451, 97.0678, 98.5653, 98.2771, 98.9207
1760.34, 96.7828, 98.2714, 98.4456, 98.388, 98.6083, 98.633, 97.0919, 98.5863, 98.2909, 98.9226
1760.28, 96.8308, 98.2757, 98.4331, 98.3975, 98.6134, 98.6179, 97.1137, 98.6035, 98.2999, 98.9182
1760.22, 96.8747, 98.2743, 98.4224, 98.4112, 98.6173, 98.6004, 97.1328, 98.6151, 98.3051, 98.908
1760.16, 96.9121, 98.2694, 98.4149, 98.4276, 98.62, 98.5812, 97.1488, 98.6204, 98.3073, 98.8932
1760.1, 96.9413, 98.2638, 98.4118, 98.4444, 98.6218, 98.5612, 97.1618, 98.6204, 98.307, 98.876
1760.04, 96.9611, 98.2595, 98.4137, 98.4596, 98.6235, 98.542, 97.1722, 98.6166, 98.3046, 98.8589
1759.98, 96.9719, 98.2576, 98.4206, 98.4722, 98.6267, 98.525, 97.1813, 98.6115, 98.3003, 98.8443
1759.92, 96.9753, 98.258, 98.432, 98.4818, 98.6324, 98.5123, 97.1916, 98.6067, 98.2951, 98.834
1759.86, 96.9739, 98.2595, 98.4468, 98.4887, 98.6413, 98.5051, 97.2055, 98.6034, 98.29, 98.8291
1759.8, 96.9715, 98.2611, 98.4636, 98.4936, 98.6532, 98.5042, 97.2254, 98.6019, 98.2868, 98.8297
1759.74, 96.9716, 98.2617, 98.4804, 98.4969, 98.667, 98.5092, 97.2523, 98.6013, 98.2867, 98.8354
1759.68, 96.9771, 98.2609, 98.4958, 98.4982, 98.6811, 98.5187, 97.2856, 98.6006, 98.2907, 98.8451
1759.62, 96.9898, 98.2592, 98.5084, 98.4966, 98.6941, 98.5305, 97.3228, 98.5987, 98.2985, 98.8576
1759.56, 97.01, 98.257, 98.5176, 98.4909, 98.705, 98.5423, 97.3604, 98.5951, 98.3091, 98.8719
1759.5, 97.0365, 98.2547, 98.5232, 98.48, 98.7134, 98.5523, 97.3947, 98.5896, 98.3205, 98.8868
1759.44, 97.0676, 98.2529, 98.5254, 98.4636, 98.7198, 98.5594, 97.4227, 98.5826, 98.3307, 98.9013
1759.38, 97.1011, 98.2517, 98.5249, 98.4425, 98.7249, 98.5634, 97.443, 98.5745, 98.3379, 98.9145
1759.32, 97.1352, 98.2516, 98.5223, 98.4181, 98.729, 98.565, 97.4559, 98.5657, 98.3416, 98.9253
1759.26, 97.1686, 98.2532, 98.5185, 98.3928, 98.7321, 98.5652, 97.463, 98.5564, 98.342, 98.933
1759.2, 97.2007, 98.2574, 98.5143, 98.3687, 98.7338, 98.5648, 97.4666, 98.547, 98.3407, 98.9368
1759.14, 97.2313, 98.265, 98.5107, 98.3477, 98.7332, 98.5644, 97.4689, 98.5377, 98.3396, 98.9365
1759.08, 97.2603, 98.2761, 98.5087, 98.331, 98.7297, 98.5644, 97.4718, 98.529, 98.341, 98.9321
1759.02, 97.2876, 98.2903, 98.5092, 98.319, 98.7231, 98.5647, 97.4764, 98.5213, 98.3467, 98.924
