Wavenumber, 13001_2-22.SPA, 13002_2-22.SPA, 13003_2-22.SPA, 13011_2-22.SPA, 13012_2-22.SPA, 13013_2-22.SPA, 13021_2-22.SPA, 13022_2-22.SPA, 13023_2-22.SPA, 13031_2-22.SPA, 13032_2-22.SPA, 13033_2-22.SPA, 13051_2-22.SPA, 13052_2-22.SPA, 13053_2-22.SPA, 13071_2-22.SPA, 13072_2-22.SPA, 13073_2-22.SPA, 13091_2-22.SPA, 13092_2-22.SPA, 13093_2-22.SPA
1773.66, 93.7144, 94.5859, 93.8145, 94.1751, 94.4879, 93.7883, 96.3254, 96.2945, 96.2257, 97.3426, 97.3426, 97.4369, 98.5944, 98.2301, 97.9574, 98.2423, 98.4656, 98.5548, 98.4694, 98.5402, 98.434
1773.6, 93.6329, 94.504, 93.7493, 94.1003, 94.4259, 93.7213, 96.297, 96.26, 96.1722, 97.3435, 97.3435, 97.4218, 98.5741, 98.2317, 97.9446, 98.2303, 98.4471, 98.5711, 98.4281, 98.5492, 98.4401
1773.54, 93.5433, 94.4234, 93.6898, 94.0312, 94.3603, 93.6555, 96.2754, 96.2299, 96.1228, 97.3389, 97.3389, 97.4112, 98.5556, 98.2233, 97.9297, 98.225, 98.427, 98.581, 98.3851, 98.5565, 98.4542
1773.48, 93.4473, 94.3439, 93.6332, 93.9678, 94.2901, 93.5876, 96.2585, 96.2022, 96.0776, 97.3275, 97.3275, 97.4051, 98.5395, 98.2051, 97.9131, 98.2257, 98.4089, 98.5844, 98.346, 98.5594, 98.4726
1773.42, 93.3483, 94.2643, 93.5752, 93.9089, 94.215, 93.5145, 96.244, 96.1746, 96.0362, 97.3091, 97.3091, 97.4029, 98.5246, 98.1787, 97.8958, 98.2306, 98.3949, 98.5819, 98.3151, 98.5562, 98.4905
1773.36, 93.2511, 94.183, 93.5108, 93.8515, 94.1357, 93.4352, 96.2295, 96.1452, 95.9978, 97.2845, 97.2845, 97.4032, 98.5088, 98.147, 97.879, 98.2375, 98.3859, 98.5747, 98.2947, 98.5467, 98.5036
1773.3, 93.1601, 94.0988, 93.4357, 93.7919, 94.0527, 93.3507, 96.2133, 96.1124, 95.9614, 97.2559, 97.2559, 97.4041, 98.4895, 98.1133, 97.8639, 98.2445, 98.3805, 98.5646, 98.2844, 98.5325, 98.5094
1773.24, 93.0788, 94.0113, 93.3474, 93.7265, 93.9668, 93.2637, 96.1947, 96.0761, 95.9256, 97.2258, 97.2258, 97.403, 98.4652, 98.0811, 97.8512, 98.2505, 98.3764, 98.5534, 98.2824, 98.5163, 98.5082
1773.18, 93.0082, 93.921, 93.2455, 93.6526, 93.8782, 93.1772, 96.1736, 96.0371, 95.8891, 97.1973, 97.1973, 97.397, 98.4361, 98.0531, 97.8409, 98.2554, 98.3702, 98.5425, 98.2859, 98.501, 98.5026
1773.12, 92.9469, 93.8289, 93.1321, 93.57, 93.7867, 93.093, 96.1503, 95.9971, 95.8512, 97.1722, 97.1722, 97.3838, 98.4044, 98.0313, 97.8323, 98.2598, 98.3596, 98.5331, 98.2924, 98.4891, 98.4961
1773.06, 92.891, 93.7366, 93.0106, 93.4807, 93.6926, 93.0106, 96.1251, 95.9576, 95.8115, 97.1511, 97.1511, 97.3615, 98.3736, 98.0165, 97.8242, 98.2644, 98.3444, 98.5255, 98.3004, 98.4818, 98.4919
1773, 92.8349, 93.6454, 92.8849, 93.3884, 93.5959, 92.9272, 96.0976, 95.9197, 95.77, 97.1326, 97.1326, 97.3302, 98.3478, 98.0089, 97.8153, 98.2695, 98.3265, 98.5197, 98.3099, 98.4791, 98.4911
1772.94, 92.7727, 93.5561, 92.7584, 93.2978, 93.4973, 92.8391, 96.0671, 95.8831, 95.7274, 97.1136, 97.1136, 97.2912, 98.3309, 98.0079, 97.805, 98.2754, 98.3101, 98.5154, 98.3215, 98.48, 98.4931
1772.88, 92.699, 93.469, 92.6335, 93.2126, 93.3975, 92.7431, 96.0322, 95.8459, 95.6841, 97.0897, 97.0897, 97.2472, 98.3249, 98.0127, 97.7931, 98.2815, 98.3006, 98.5122, 98.3365, 98.483, 98.4956
1772.82, 92.6099, 93.3841, 92.511, 93.1346, 93.2975, 92.6379, 95.992, 95.8052, 95.6404, 97.0573, 97.0573, 97.2017, 98.3302, 98.0219, 97.7797, 98.2867, 98.3031, 98.5094, 98.3558, 98.4866, 98.4961
1772.76, 92.504, 93.301, 92.3908, 93.0629, 93.1973, 92.525, 95.946, 95.758, 95.5959, 97.0142, 97.0142, 97.1583, 98.3451, 98.0338, 97.7651, 98.2896, 98.3205, 98.5069, 98.3795, 98.4902, 98.4932
1772.7, 92.3824, 93.2201, 92.2715, 92.9944, 93.0968, 92.408, 95.8943, 95.7025, 95.5495, 96.9605, 96.9605, 97.1194, 98.3662, 98.046, 97.7492, 98.2888, 98.3523, 98.5044, 98.4064, 98.4936, 98.4876
1772.64, 92.2487, 93.1419, 92.1518, 92.9245, 92.9955, 92.2917, 95.8375, 95.6389, 95.4993, 96.899, 96.899, 97.0865, 98.3894, 98.0555, 97.7314, 98.2834, 98.3949, 98.5014, 98.4345, 98.4973, 98.4816
1772.58, 92.1079, 93.0674, 92.03, 92.8489, 92.8928, 92.1801, 95.7764, 95.5698, 95.4433, 96.8343, 96.8343, 97.0594, 98.4103, 98.059, 97.7116, 98.2733, 98.4419, 98.4975, 98.4611, 98.5022, 98.4784
1772.52, 91.9657, 92.9972, 91.9054, 92.7649, 92.7891, 92.075, 95.7118, 95.4995, 95.3799, 96.7705, 96.7705, 97.037, 98.4251, 98.053, 97.6899, 98.2596, 98.4859, 98.4919, 98.4832, 98.5089, 98.4806
1772.46, 91.8273, 92.9313, 91.7773, 92.6717, 92.6856, 91.9762, 95.644, 95.4327, 95.3084, 96.7109, 96.7109, 97.0172, 98.4308, 98.0351, 97.6678, 98.2449, 98.5204, 98.4838, 98.4983, 98.5181, 98.4887
1772.4, 91.6966, 92.8681, 91.6461, 92.5706, 92.5842, 91.8816, 95.5732, 95.3731, 95.2301, 96.6566, 96.6566, 96.9978, 98.4257, 98.0042, 97.6475, 98.2328, 98.5407, 98.4727, 98.5053, 98.5301, 98.5012
1772.34, 91.5755, 92.8049, 91.5126, 92.4643, 92.4875, 91.7886, 95.5001, 95.3222, 95.1474, 96.6067, 96.6067, 96.9766, 98.4097, 97.9612, 97.6321, 98.2271, 98.5453, 98.4585, 98.5044, 98.5444, 98.5142
1772.28, 91.4639, 92.7379, 91.378, 92.3557, 92.3975, 91.6948, 95.4256, 95.2788, 95.0645, 96.5596, 96.5596, 96.9513, 98.3837, 97.9089, 97.6241, 98.2308, 98.5349, 98.4419, 98.4971, 98.56, 98.5231
1772.22, 91.3604, 92.663, 91.2437, 92.2478, 92.315, 91.5984, 95.3513, 95.2399, 94.9859, 96.5138, 96.5138, 96.9199, 98.3503, 97.8518, 97.6247, 98.2453, 98.5121, 98.4244, 98.4867, 98.5748, 98.5239
1772.16, 91.2624, 92.5767, 91.1114, 92.1427, 92.2396, 91.4986, 95.2789, 95.2015, 94.9157, 96.4695, 96.4695, 96.8811, 98.3125, 97.795, 97.633, 98.2695, 98.4808, 98.4082, 98.4766, 98.5861, 98.5137
1772.1, 91.1673, 92.4771, 90.9822, 92.0417, 92.1693, 91.3952, 95.2103, 95.16, 94.8565, 96.428, 96.428, 96.834, 98.2741, 97.7435, 97.6459, 98.3, 98.4447, 98.3958, 98.4701, 98.5905, 98.4923
1772.03, 91.0729, 92.3649, 90.8574, 91.9453, 92.1016, 91.2882, 95.1469, 95.1135, 94.8087, 96.392, 96.392, 96.779, 98.238, 97.7013, 97.6591, 98.3321, 98.4066, 98.3895, 98.4691, 98.5852, 98.4618
1771.97, 90.9778, 92.2434, 90.7374, 91.8536, 92.0339, 91.1783, 95.0893, 95.0623, 94.7705, 96.3642, 96.3642, 96.7176, 98.2065, 97.6706, 97.6683, 98.3606, 98.3686, 98.3908, 98.4736, 98.5693, 98.4262
1771.91, 90.8814, 92.1179, 90.6228, 91.7657, 91.9647, 91.0672, 95.0377, 95.0086, 94.7384, 96.3458, 96.3458, 96.6527, 98.1808, 97.6522, 97.6705, 98.3815, 98.3315, 98.4004, 98.4816, 98.5442, 98.3903
1771.85, 90.7835, 91.995, 90.5134, 91.6804, 91.8939, 90.9575, 94.992, 94.9557, 94.708, 96.3363, 96.3363, 96.588, 98.1614, 97.6454, 97.6654, 98.393, 98.2952, 98.4179, 98.4897, 98.5139, 98.3589
1771.79, 90.6836, 91.8809, 90.4091, 91.5955, 91.8223, 90.8527, 94.9517, 94.9063, 94.6751, 96.3326, 96.3326, 96.5275, 98.1484, 97.6485, 97.6547, 98.3954, 98.2596, 98.4416, 98.4946, 98.4846, 98.3355
1771.73, 90.5808, 91.7804, 90.309, 91.5089, 91.7514, 90.7568, 94.9166, 94.8619, 94.6368, 96.3304, 96.3304, 96.4751, 98.1426, 97.6595, 97.6423, 98.3909, 98.225, 98.4696, 98.4937, 98.4626, 98.3219
1771.67, 90.4738, 91.696, 90.2119, 91.4186, 91.6825, 90.6727, 94.8858, 94.8225, 94.5919, 96.3253, 96.3253, 96.4335, 98.1449, 97.6764, 97.6326, 98.3825, 98.1923, 98.4994, 98.4862, 98.4529, 98.3181
1771.61, 90.3612, 91.6275, 90.1161, 91.3235, 91.6157, 90.6014, 94.8582, 94.7858, 94.5409, 96.3138, 96.3138, 96.4047, 98.1563, 97.6965, 97.6289, 98.3731, 98.1632, 98.5286, 98.4736, 98.4573, 98.3222
1771.55, 90.2425, 91.5727, 90.0199, 91.2238, 91.5499, 90.5408, 94.8319, 94.749, 94.4859, 96.2947, 96.2947, 96.3893, 98.1771, 97.7175, 97.6332, 98.3644, 98.1403, 98.5548, 98.4587, 98.474, 98.3318
1771.49, 90.1185, 91.5274, 89.9217, 91.121, 91.4826, 90.4866, 94.8043, 94.709, 94.4298, 96.2687, 96.2687, 96.3866, 98.2062, 97.7366, 97.6451, 98.3573, 98.1261, 98.5761, 98.4449, 98.4982, 98.3438
1771.43, 89.9914, 91.487, 89.821, 91.0178, 91.4109, 90.4326, 94.7729, 94.6633, 94.3759, 96.238, 96.238, 96.395, 98.2401, 97.7514, 97.6621, 98.3516, 98.1224, 98.5908, 98.4351, 98.5234, 98.3561
1771.37, 89.8648, 91.4466, 89.7182, 90.9172, 91.3324, 90.3729, 94.7358, 94.6111, 94.3267, 96.2056, 96.2056, 96.4118, 98.2736, 97.7598, 97.6809, 98.347, 98.1302, 98.5975, 98.431, 98.5437, 98.3671
1771.31, 89.7428, 91.4018, 89.6153, 90.8211, 91.2453, 90.3034, 94.6926, 94.5527, 94.284, 96.1739, 96.1739, 96.4334, 98.3004, 97.7609, 97.6979, 98.3429, 98.1485, 98.5958, 98.4328, 98.5547, 98.3766
1771.25, 89.6289, 91.3492, 89.5148, 90.7303, 91.1494, 90.2225, 94.6439, 94.49, 94.2482, 96.1448, 96.1448, 96.4553, 98.3151, 97.7551, 97.7104, 98.3393, 98.1753, 98.5858, 98.4391, 98.5552, 98.3848
1771.19, 89.5254, 91.2862, 89.4195, 90.6439, 91.0454, 90.1318, 94.592, 94.4255, 94.2178, 96.119, 96.119, 96.4728, 98.3147, 97.7442, 97.7172, 98.3361, 98.2076, 98.5685, 98.4483, 98.5465, 98.3922
1771.13, 89.4325, 91.2118, 89.3316, 90.56, 90.9352, 90.0347, 94.5392, 94.3616, 94.1902, 96.0969, 96.0969, 96.4811, 98.2994, 97.7311, 97.7187, 98.3334, 98.2425, 98.5456, 98.4584, 98.5313, 98.3993
1771.07, 89.349, 91.1266, 89.2519, 90.4764, 90.8208, 89.935, 94.4874, 94.3009, 94.1615, 96.0785, 96.0785, 96.4765, 98.2729, 97.719, 97.7168, 98.3307, 98.2774, 98.5194, 98.468, 98.5128, 98.4062
1771.01, 89.2722, 91.0328, 89.1797, 90.3922, 90.7047, 89.8359, 94.4377, 94.2449, 94.1278, 96.0643, 96.0643, 96.4569, 98.241, 97.7111, 97.714, 98.3275, 98.311, 98.492, 98.4767, 98.4937, 98.413
1770.95, 89.1992, 90.9338, 89.1131, 90.3074, 90.5893, 89.7389, 94.39, 94.1946, 94.0862, 96.0548, 96.0548, 96.422, 98.2107, 97.7092, 97.7129, 98.323, 98.3423, 98.4653, 98.4844, 98.4758, 98.42
1770.89, 89.1271, 90.8336, 89.0491, 90.2236, 90.477, 89.6443, 94.3439, 94.1505, 94.0351, 96.0498, 96.0498, 96.3734, 98.1872, 97.7143, 97.7151, 98.3165, 98.3711, 98.4404, 98.4912, 98.4607, 98.4279
1770.83, 89.0544, 90.7358, 88.9848, 90.1432, 90.3707, 89.5515, 94.2993, 94.1125, 93.9752, 96.0488, 96.0488, 96.3146, 98.1737, 97.7256, 97.7212, 98.3075, 98.3966, 98.418, 98.4969, 98.4499, 98.4379
1770.77, 88.9802, 90.6425, 88.9174, 90.0681, 90.2732, 89.4598, 94.2572, 94.0803, 93.909, 96.0496, 96.0496, 96.2503, 98.1701, 97.741, 97.7299, 98.2961, 98.4176, 98.3982, 98.5005, 98.4447, 98.4512
1770.71, 88.9048, 90.5538, 88.8451, 89.9991, 90.1867, 89.3694, 94.2194, 94.0534, 93.8403, 96.0492, 96.0492, 96.1855, 98.1734, 97.7574, 97.7388, 98.2831, 98.4325, 98.3809, 98.5, 98.4468, 98.4688
1770.65, 88.8291, 90.4682, 88.7671, 89.9352, 90.1126, 89.2815, 94.1885, 94.0311, 93.7733, 96.0443, 96.0443, 96.1255, 98.1792, 97.7715, 97.7447, 98.2699, 98.4396, 98.3664, 98.493, 98.4566, 98.4908
1770.59, 88.7546, 90.3831, 88.6839, 89.8743, 90.0504, 89.1981, 94.1663, 94.0123, 93.7114, 96.0319, 96.0319, 96.0742, 98.1828, 97.7802, 97.7451, 98.2589, 98.4385, 98.3556, 98.4768, 98.4735, 98.5159
1770.53, 88.6827, 90.2967, 88.5971, 89.8136, 89.9982, 89.1216, 94.153, 93.9957, 93.6567, 96.0109, 96.0109, 96.0345, 98.181, 97.7813, 97.738, 98.2523, 98.4302, 98.3497, 98.4496, 98.4951, 98.542
1770.47, 88.6148, 90.2083, 88.5094, 89.7507, 89.9525, 89.0543, 94.1466, 93.9795, 93.6098, 95.9825, 95.9825, 96.0073, 98.1722, 97.7744, 97.7237, 98.2528, 98.4174, 98.35, 98.4109, 98.518, 98.5658
1770.41, 88.5516, 90.1199, 88.4239, 89.6847, 89.9091, 88.9978, 94.1432, 93.9619, 93.5704, 95.95, 95.95, 95.9917, 98.1576, 97.7612, 97.7037, 98.2621, 98.4043, 98.3577, 98.363, 98.5385, 98.5842
1770.35, 88.4937, 90.0348, 88.344, 89.6161, 89.8647, 88.9529, 94.1381, 93.9413, 93.538, 95.9186, 95.9186, 95.9853, 98.14, 97.7446, 97.6809, 98.2809, 98.3954, 98.3731, 98.3103, 98.5538, 98.5944
1770.29, 88.4407, 89.9571, 88.2722, 89.5472, 89.817, 88.9192, 94.127, 93.9163, 93.5119, 95.8934, 95.8934, 95.9846, 98.123, 97.7286, 97.6586, 98.3079, 98.3945, 98.3953, 98.2593, 98.5629, 98.5948
1770.23, 88.3917, 89.8899, 88.2095, 89.4812, 89.7658, 88.8952, 94.1076, 93.8864, 93.492, 95.8784, 95.8784, 95.9858, 98.11, 97.7171, 97.6396, 98.3397, 98.403, 98.4222, 98.2171, 98.5664, 98.5846
1770.17, 88.3455, 89.8342, 88.1549, 89.4212, 89.7127, 88.878, 94.08, 93.8519, 93.4781, 95.8756, 95.8756, 95.9863, 98.103, 97.7124, 97.6256, 98.3717, 98.4203, 98.4505, 98.1899, 98.5663, 98.5644
1770.11, 88.3003, 89.7885, 88.1059, 89.3697, 89.6606, 88.8641, 94.047, 93.8139, 93.4694, 95.884, 95.884, 95.9848, 98.1021, 97.7149, 97.6166, 98.3986, 98.4432, 98.4766, 98.1813, 98.5649, 98.5357
1770.05, 88.2548, 89.7496, 88.0587, 89.328, 89.6125, 88.8492, 94.0124, 93.7737, 93.4641, 95.9002, 95.9002, 95.9819, 98.1057, 97.7229, 97.612, 98.4159, 98.4673, 98.4972, 98.1912, 98.5637, 98.5011
1769.99, 88.2074, 89.7137, 88.0094, 89.2958, 89.5706, 88.8292, 93.9803, 93.7329, 93.4599, 95.9197, 95.9197, 95.9796, 98.111, 97.733, 97.61, 98.4209, 98.488, 98.5101, 98.2163, 98.5635, 98.4642
1769.93, 88.1573, 89.6783, 87.9557, 89.2717, 89.5364, 88.8015, 93.9531, 93.6928, 93.4539, 95.9376, 95.9376, 95.9805, 98.1147, 97.7416, 97.6094, 98.4137, 98.5016, 98.5142, 98.2505, 98.5636, 98.429
1769.87, 88.1041, 89.6425, 87.8976, 89.2534, 89.5097, 88.7648, 93.9314, 93.6545, 93.4443, 95.95, 95.95, 95.9866, 98.1142, 97.746, 97.6089, 98.3969, 98.5059, 98.5103, 98.287, 98.563, 98.3997
1769.8, 88.0482, 89.6079, 87.8377, 89.2382, 89.4897, 88.7206, 93.9137, 93.6188, 93.4306, 95.9549, 95.9549, 95.9992, 98.1085, 97.7458, 97.6084, 98.3749, 98.5006, 98.5002, 98.3197, 98.5608, 98.3802
1769.74, 87.9904, 89.5768, 87.7803, 89.2239, 89.4755, 88.6721, 93.8974, 93.5866, 93.414, 95.9519, 95.9519, 96.0175, 98.098, 97.7426, 97.6081, 98.3524, 98.4869, 98.4865, 98.3448, 98.5566, 98.3728
1769.68, 87.9325, 89.5517, 87.7309, 89.2087, 89.4662, 88.6239, 93.88, 93.5584, 93.3975, 95.9419, 95.9419, 96.0402, 98.0845, 97.7399, 97.6088, 98.3334, 98.4665, 98.472, 98.3611, 98.5502, 98.3779
1769.62, 87.8768, 89.5341, 87.6939, 89.192, 89.4618, 88.581, 93.8601, 93.5349, 93.3844, 95.9269, 95.9269, 96.0652, 98.0703, 97.7417, 97.6109, 98.3199, 98.4416, 98.4589, 98.3694, 98.542, 98.3939
1769.56, 87.8259, 89.5238, 87.6722, 89.1747, 89.4625, 88.5472, 93.8383, 93.5164, 93.3778, 95.9088, 95.9088, 96.0909, 98.0578, 97.751, 97.6147, 98.3121, 98.414, 98.4485, 98.3719, 98.532, 98.4176
1769.5, 87.7825, 89.5195, 87.6656, 89.1583, 89.469, 88.525, 93.8168, 93.5031, 93.379, 95.8894, 95.8894, 96.1161, 98.0483, 97.7688, 97.6198, 98.3087, 98.3854, 98.441, 98.3708, 98.5199, 98.4451
1769.44, 87.7489, 89.5192, 87.6716, 89.1454, 89.4816, 88.5147, 93.7989, 93.4942, 93.3879, 95.8709, 95.8709, 96.1407, 98.0427, 97.7939, 97.6255, 98.3076, 98.3575, 98.4362, 98.368, 98.5056, 98.4728
1769.38, 87.7269, 89.5211, 87.6861, 89.1382, 89.5003, 88.5148, 93.7877, 93.4891, 93.4028, 95.855, 95.855, 96.1643, 98.0408, 97.8226, 97.6308, 98.307, 98.3322, 98.4333, 98.3642, 98.489, 98.4986
1769.32, 87.717, 89.5243, 87.7039, 89.1382, 89.5242, 88.5228, 93.7853, 93.4869, 93.4212, 95.8437, 95.8437, 96.1866, 98.0427, 97.8506, 97.6346, 98.3058, 98.3117, 98.4314, 98.3599, 98.4709, 98.5217
1769.26, 87.719, 89.5284, 87.7207, 89.1457, 89.552, 88.5356, 93.7921, 93.4869, 93.4413, 95.8388, 95.8388, 96.2063, 98.0484, 97.8736, 97.6361, 98.3037, 98.2983, 98.4301, 98.3558, 98.4529, 98.5425
1769.2, 87.7318, 89.5334, 87.7332, 89.1597, 89.5818, 88.5506, 93.8068, 93.4892, 93.4615, 95.8412, 95.8412, 96.2222, 98.0581, 97.8885, 97.6349, 98.3014, 98.2941, 98.4293, 98.3524, 98.4369, 98.5618
1769.14, 87.7536, 89.5395, 87.7397, 89.1779, 89.6115, 88.5661, 93.8269, 93.4945, 93.4816, 95.851, 95.851, 96.2329, 98.0721, 97.8944, 97.6309, 98.2998, 98.3006, 98.4289, 98.3506, 98.425, 98.5793
1769.08, 87.7822, 89.5462, 87.7403, 89.1978, 89.639, 88.5812, 93.8498, 93.5035, 93.5017, 95.8667, 95.8667, 96.2379, 98.0901, 97.8922, 97.624, 98.2997, 98.3178, 98.4288, 98.3512, 98.4184, 98.5936
1769.02, 87.8154, 89.5531, 87.7365, 89.217, 89.6627, 88.5965, 93.8736, 93.5165, 93.5221, 95.886, 95.886, 96.238, 98.1112, 97.8839, 97.6145, 98.3019, 98.3445, 98.4288, 98.3542, 98.4174, 98.6024
1768.96, 87.8507, 89.5599, 87.7308, 89.2343, 89.6813, 88.6132, 93.8977, 93.5334, 93.5428, 95.9059, 95.9059, 96.2351, 98.1331, 97.8722, 97.6022, 98.3065, 98.3783, 98.4279, 98.359, 98.421, 98.6028
1768.9, 87.8856, 89.567, 87.7268, 89.2496, 89.6946, 88.6331, 93.9222, 93.5531, 93.5634, 95.924, 95.924, 96.2315, 98.1535, 97.8593, 97.5872, 98.3137, 98.4152, 98.4254, 98.3647, 98.4274, 98.5929
1768.84, 87.918, 89.5754, 87.7282, 89.2642, 89.7036, 88.6579, 93.9481, 93.574, 93.5833, 95.9389, 95.9389, 96.2297, 98.1702, 97.8467, 97.5694, 98.3231, 98.4511, 98.4203, 98.3706, 98.435, 98.5726
1768.78, 87.9463, 89.5869, 87.7387, 89.2801, 89.7103, 88.6886, 93.9761, 93.5946, 93.6021, 95.9508, 95.9508, 96.2312, 98.1822, 97.8346, 97.5492, 98.3345, 98.4818, 98.4125, 98.3768, 98.4423, 98.5442
1768.72, 87.9696, 89.6036, 87.7611, 89.2994, 89.718, 88.7254, 94.0058, 93.614, 93.6197, 95.9608, 95.9608, 96.2365, 98.19, 97.8228, 97.5275, 98.3471, 98.5037, 98.403, 98.3844, 98.4485, 98.5115
1768.66, 87.9888, 89.627, 87.7972, 89.3238, 89.7304, 88.7671, 94.0355, 93.6327, 93.6371, 95.9706, 95.9706, 96.2453, 98.1958, 97.8109, 97.5061, 98.3597, 98.5149, 98.394, 98.3954, 98.4532, 98.4795
1768.6, 88.0062, 89.6583, 87.8468, 89.354, 89.7508, 88.8119, 94.063, 93.6519, 93.6556, 95.9817, 95.9817, 96.2573, 98.2025, 97.7988, 97.4874, 98.3712, 98.5149, 98.3883, 98.412, 98.4565, 98.4531
1768.54, 88.0252, 89.6978, 87.9082, 89.3897, 89.7814, 88.8576, 94.0854, 93.6734, 93.6765, 95.9946, 95.9946, 96.2718, 98.213, 97.7873, 97.4743, 98.38, 98.5053, 98.3893, 98.4352, 98.4584, 98.4357
1768.48, 88.0501, 89.7449, 87.9781, 89.4295, 89.8222, 88.9026, 94.1013, 93.6987, 93.701, 96.0093, 96.0093, 96.2887, 98.2289, 97.7781, 97.4691, 98.3844, 98.4891, 98.3998, 98.4645, 98.4593, 98.4292
1768.42, 88.0848, 89.7984, 88.0522, 89.4714, 89.8712, 88.9464, 94.1105, 93.7285, 93.7295, 96.0249, 96.0249, 96.3075, 98.25, 97.7734, 97.4737, 98.3835, 98.4703, 98.4208, 98.4976, 98.4596, 98.4339
1768.36, 88.1321, 89.8569, 88.1262, 89.5132, 89.925, 88.9897, 94.1147, 93.7627, 93.7618, 96.0411, 96.0411, 96.3272, 98.2745, 97.7755, 97.4887, 98.3765, 98.453, 98.4512, 98.5308, 98.4602, 98.4486
1768.3, 88.1932, 89.9184, 88.1963, 89.553, 89.979, 89.0342, 94.117, 93.8003, 93.797, 96.0577, 96.0577, 96.3459, 98.2995, 97.7857, 97.5133, 98.3639, 98.4399, 98.4878, 98.5599, 98.4625, 98.4716
1768.24, 88.2674, 89.9809, 88.2597, 89.5895, 90.0294, 89.082, 94.1213, 93.8403, 93.8339, 96.0754, 96.0754, 96.3611, 98.3218, 97.8037, 97.5459, 98.347, 98.4323, 98.5257, 98.5815, 98.468, 98.5008
1768.18, 88.3523, 90.042, 88.3154, 89.6227, 90.0736, 89.1344, 94.1308, 93.8817, 93.8714, 96.0951, 96.0951, 96.3704, 98.3391, 97.8278, 97.5839, 98.3281, 98.429, 98.559, 98.5935, 98.4778, 98.5336
1768.12, 88.4446, 90.1002, 88.3641, 89.6539, 90.1115, 89.1913, 94.1475, 93.9246, 93.9089, 96.1176, 96.1176, 96.3726, 98.3505, 97.8543, 97.6241, 98.3102, 98.4269, 98.5834, 98.596, 98.4917, 98.5675
1768.06, 88.5405, 90.1547, 88.4078, 89.6854, 90.1445, 89.2514, 94.1716, 93.9691, 93.9461, 96.143, 96.143, 96.3685, 98.356, 97.8793, 97.6634, 98.2963, 98.4216, 98.5959, 98.5904, 98.5085, 98.5996
1768, 88.6365, 90.2059, 88.4497, 89.7206, 90.176, 89.3123, 94.202, 94.0159, 93.9836, 96.1704, 96.1704, 96.3613, 98.3568, 97.8994, 97.6985, 98.2888, 98.4091, 98.5965, 98.579, 98.5254, 98.627
1767.94, 88.7294, 90.2553, 88.4933, 89.7632, 90.2093, 89.3717, 94.2368, 94.0649, 94.0219, 96.1983, 96.1983, 96.3556, 98.3542, 97.9123, 97.7265, 98.2889, 98.3866, 98.5874, 98.5643, 98.5389, 98.6472
1767.88, 88.8166, 90.3052, 88.5421, 89.816, 90.2477, 89.4282, 94.274, 94.1154, 94.0615, 96.2254, 96.2254, 96.3566, 98.3489, 97.9179, 97.745, 98.2959, 98.3537, 98.5724, 98.5486, 98.5458, 98.6582
1767.82, 88.8959, 90.3577, 88.5986, 89.8808, 90.2928, 89.4818, 94.312, 94.1662, 94.1022, 96.251, 96.251, 96.3682, 98.3414, 97.9177, 97.7522, 98.3077, 98.3123, 98.5551, 98.5333, 98.5436, 98.6593
1767.76, 88.9663, 90.4142, 88.6644, 89.9575, 90.3454, 89.534, 94.3503, 94.2159, 94.1429, 96.275, 96.275, 96.3922, 98.3315, 97.9143, 97.7478, 98.3206, 98.2668, 98.5385, 98.5197, 98.5317, 98.6512
1767.7, 89.0276, 90.4747, 88.7392, 90.0439, 90.4046, 89.5868, 94.3886, 94.2636, 94.1815, 96.2984, 96.2984, 96.4278, 98.3195, 97.91, 97.7329, 98.3307, 98.2225, 98.5239, 98.5089, 98.5109, 98.6353
1767.64, 89.0815, 90.5383, 88.8217, 90.1363, 90.4692, 89.6421, 94.4272, 94.3089, 94.2156, 96.3224, 96.3224, 96.4718, 98.3057, 97.9063, 97.7105, 98.3345, 98.1849, 98.5114, 98.5018, 98.4833, 98.6142
1767.58, 89.1308, 90.6032, 88.9091, 90.2298, 90.5372, 89.7011, 94.4663, 94.352, 94.2433, 96.3478, 96.3478, 96.5197, 98.2915, 97.9036, 97.6848, 98.3298, 98.1585, 98.4999, 98.4991, 98.4522, 98.5902
1767.51, 89.1798, 90.6678, 88.9986, 90.3193, 90.6069, 89.7642, 94.506, 94.3933, 94.264, 96.3748, 96.3748, 96.5669, 98.2791, 97.901, 97.6603, 98.3164, 98.1458, 98.4887, 98.5007, 98.4208, 98.5661
1767.45, 89.2328, 90.7311, 89.0873, 90.4009, 90.6768, 89.8309, 94.5462, 94.4331, 94.2792, 96.4031, 96.4031, 96.6093, 98.2708, 97.8975, 97.6413, 98.2962, 98.1473, 98.4773, 98.5059, 98.3926, 98.5441
1767.39, 89.2935, 90.7929, 89.1734, 90.4722, 90.746, 89.9006, 94.5869, 94.4713, 94.2928, 96.4317, 96.4317, 96.6444, 98.2686, 97.8928, 97.6305, 98.2722, 98.1613, 98.4662, 98.5129, 98.3705, 98.526
1767.33, 89.364, 90.8536, 89.2566, 90.5333, 90.8141, 89.9733, 94.6282, 94.5071, 94.31, 96.4598, 96.4598, 96.6713, 98.2738, 97.8873, 97.6288, 98.248, 98.185, 98.4563, 98.5191, 98.3571, 98.5134
